Artist,Lyrics
lady-gaga,"Come on, Na-na-na-na come on"
lady-gaga,I try to make the worst seem better
lady-gaga,"(I'm a rich bitch, I'm the upper class)"
lady-gaga,Maybe you're just a dream
lady-gaga,"Just ask your gay friends their advice, before you"
lady-gaga,Looking good and feeling fine
lady-gaga,"That boy is a monster er-er-er-er Silicone, saline, poison inject me"
lady-gaga,"Do you wanna see the girl who lives behind the aura, behind the aura?"
lady-gaga,"I think of him, I think of him [Speaking]"
lady-gaga,"I can't help, I keep on dancing"
lady-gaga,Do what you want (with my body)
lady-gaga,I'll wash his feet with my hair if he needs
lady-gaga,Don't got too much time
lady-gaga,I try to make the worst seem better
lady-gaga,Would you make me number one on your playlist? Put your Dre headphones with the left side on
lady-gaga,Not to feel so insecure
lady-gaga,I'm old school and you're so new
lady-gaga,He would always laugh and say
lady-gaga,"Like a serial killer, man is a goner (man cured) Touch me in the dark"
lady-gaga,From a church on a breeze To laugh like a brook
lady-gaga,It's hard to even fathom which parts I should believe
lady-gaga,"P p p poker face, p p p poker face"
lady-gaga,But chains and whips excite me.
lady-gaga,"Donatella 'Cause she walks so bad, like it feels so good"
lady-gaga,"I'm gonna dance, dance, dance"
lady-gaga,It sure as hell don't rhyme
lady-gaga,(Muh muh muh muh) I wanna roll with him a hard pair we will be
lady-gaga,And then it's four AM
lady-gaga,I'm addicted to the love that you garner (man cured)
lady-gaga,I'm not lying I'm just stunning with my love glue gunnin'
lady-gaga,"Don't call my name, Alejandro."
lady-gaga,And I'll sing once more Girls in white dresses with blue satin sashes
lady-gaga,Alejandro Ohh.. She's got both hands
lady-gaga,Let me be the girl under you that makes you cry I wanna be that guy (G. U.Y.)
lady-gaga,Held hands like we were seventeen again
lady-gaga,"Ah ah ah ah ah America Americano, ah ah ah ah ah America Americano Don't you try to catch me, don't you try to catch me"
lady-gaga,Stars in our eyes 'cause we're having a good time eh-eh eh-eh So happy I could die be your best friend
lady-gaga,Every heartbreak makes it hard to keep the faith
lady-gaga,What you want will make us cleaner
lady-gaga,"I am my hair, I am my hair"
lady-gaga,About a million reasons I bow down to pray
lady-gaga,"Behind the aura, behind the aura, behind the aura? Enigma pop star is fun, she wear burqa for fashion"
lady-gaga,"And I know that you may love me,"
lady-gaga,We like boys in cars
lady-gaga,About a million reasons And if you say something that you might even mean
lady-gaga,"Promise I'll be the cure (be the cure) I'll fix you with my love Whoa whoa I'm in love with Juda-as, Juda-as"
lady-gaga,And when something falls out of place
lady-gaga,"'Cause I'm a wandering man, he said to me And what about our future plans?"
lady-gaga,Venus I can't help the way I'm feeling
lady-gaga,I've got someone to believe This ain't about Kings or Queens
lady-gaga,"Been hurting low, from living high for so long"
lady-gaga,(She's got me like nobody)
lady-gaga,"We could, we could, belong together (artpop)"
lady-gaga,Give me a million reasons
lady-gaga,I'm looking for someone that can handle me.
lady-gaga,I'm wrapped in silks made for Egyptian queens
lady-gaga,Give it to me strong
lady-gaga,"Sun glasses, cover up my green eyes"
lady-gaga,By what men say is right
lady-gaga,Damn you were in my sex dreams (you were in my)
lady-gaga,"And eh, there's nothing else I can say (Eh, eh) There's nothing else I can say"
lady-gaga,(But deep down you are just a shrew) Maybe I should have a little more just to stay out of my mind
lady-gaga,"P p p poker face, p p p poker face"
lady-gaga,"Put your hands up, make 'em touch, touch (Make it real loud) (A-P-P-L-A-U-S-E) Make it real loud"
lady-gaga,I could be the drink in your cup
lady-gaga,Let's go to the party heard our buddy's the DJ
lin-manuel-miranda,Pray that hell or heaven lets you in Seven Confess your sins
lin-manuel-miranda,"With my, shot Yo, I'm a tailor's apprentice"
lin-manuel-miranda,Ready for the moment of adrenaline when you finally face your opponent Number eight Your last chance to negotiate
lin-manuel-miranda,I anticipate with pleasing expectation that retreat
lin-manuel-miranda,And I'm not throwing away my shot I am not throwing away my shot
lin-manuel-miranda,You keep out of trouble and you double your choices
lin-manuel-miranda,You've got to be carefully taught
lin-manuel-miranda,"Get your education, don't forget from whence you came"
lin-manuel-miranda,"Hey yo, I'm just like my country"
lin-manuel-miranda,"An acre of land, a troop to command, a dollop of fame"
lin-manuel-miranda,"And a Scotsman, dropped in the middle of a forgotten spot in the Caribbean by providence impoverished,"
lin-manuel-miranda,That buys us time and assuages fear
lin-manuel-miranda,Plannin' for the future see him now as he stands on the bow of a ship headed for a new land
lin-manuel-miranda,Ev'ryone give it up for America's favorite fighting Frenchman Lafayette I'm takin this horse by the reins makin'
lin-manuel-miranda,"Yo, I'm John Lauren's in the place to be"
lin-manuel-miranda,"I may have punched him it's a blur, sir"
lin-manuel-miranda,"The world will never be the same, oh The ship is in the harbor now"
lin-manuel-miranda,As you can see I have done nothing to provoke legal action
lin-manuel-miranda,Talk less What? Smile more Ha Don't let them know what you're against or what you're for You can't be serious You wanna get ahead? Yes Fools who run their mouths off wind up dead Yo yo yo yo yo
lin-manuel-miranda,When are these colonies gonna rise up?
lin-manuel-miranda,I'm willing to wait for it
lin-manuel-miranda,"If you join us right now, together we can turn the tide"
lin-manuel-miranda,"That would be nice While we're talking, let me offer you some free advice"
lin-manuel-miranda,You and I. Do or die. Wait till I sally in
lin-manuel-miranda,"Whoa, whoa, whoa said, to the rooftops"
lin-manuel-miranda,"In New York, you can be a new man Helpless Mister Vice President"
lin-manuel-miranda,He plays and he raises the stakes
lin-manuel-miranda,"If I see it comin', do I run or do I let it be?"
lin-manuel-miranda,"Almost a thousand dollars, paid in different amounts To a Mister James Reynolds way back in"
lin-manuel-miranda,"To seek financial gain, to stray from your sacred mission And the evidence suggests you've engaged in speculation"
lin-manuel-miranda,"He will do what it takes to survive"" You and your words flooded my senses"
lin-manuel-miranda,Then I'm willin' to Wait for it
lin-manuel-miranda,Number six Leave a note for your next of kin
lin-manuel-miranda,"But damn, it's getting dark, so let me spell out the name"
lin-manuel-miranda,Between the sinners and the saints
lin-manuel-miranda,He's trying to keep the colonies in line
lin-manuel-miranda,"I prob'ly shouldn't brag, but dag, I amaze and astonish"
lin-manuel-miranda,"If you talk, you're gonna get shot Burr, check what we got"
lin-manuel-miranda,And I'm not throwing away my shot
lin-manuel-miranda,"I'm young, scrappy and hungry"
lin-manuel-miranda,What are the odds the gods would put us all in one spot
lin-manuel-miranda,He takes and he takes and he takes
lin-manuel-miranda,"I picked up a pen, I wrote my own deliverance In the eye of a hurricane"
lin-manuel-miranda,He knows nothing of loyalty
lin-manuel-miranda,Until those in bondage have the same rights as you and me
lin-manuel-miranda,What are the odds the gods would put us all in one spot
lin-manuel-miranda,Or will the blood we shed begin an endless cycle of vengeance and death with no defendants?
lin-manuel-miranda,"And long as I'm alive, Eliza, swear to God"
lin-manuel-miranda,"For the first time, I'm thinkin' past tomorrow And I am not throwing away my shot"
lin-manuel-miranda,I'm re-reading the letters you wrote me
lin-manuel-miranda,"Our man saw his future drip, dripping down the drain"
lin-manuel-miranda,Took up a collection just to send him to the mainland
lin-manuel-miranda,"Sometimes I get over excited, shoot off at the mouth"
lin-manuel-miranda,"Started workin', clerkin' for his late mother's landlord"
lin-manuel-miranda,The plan is to fan this spark into a flame
lin-manuel-miranda,"Poppin' a squat on conventional wisdom, like it or not"
lin-manuel-miranda,So there will be a revolution in this century
lin-manuel-miranda,"For some kind of sign, and when you were mine"
lin-manuel-miranda,Laughin' at my sister as she's dazzling the room
lin-manuel-miranda,"When you're living on your knees, you rise up"
lin-manuel-miranda,Let future historians wonder how Eliza reacted when you broke her heart
lin-manuel-miranda,Will they know you rewrote your game?
lin-manuel-miranda,We laugh and we cry
lin-manuel-miranda,And do we provide aid and troops to our French allies
lin-manuel-miranda,"First of all, sir, we won't involve you in this"
lin-manuel-miranda,And if there's a reason
lin-manuel-miranda,"When I fight, I make the other side panicky"
lin-manuel-miranda,It's a little disquieting you would let your ideals blind you to reality
lin-manuel-miranda,An immigrant you know and love who's unafraid to step in
lin-manuel-miranda,"If you talk, you're gonna get shot Burr, check what we got"
lin-manuel-miranda,Got a lot farther by working a lot harder
lin-manuel-miranda,"Rise up, rise up, it's time to take a shot"
lin-manuel-miranda,Got a lot farther by working a lot harder
lin-manuel-miranda,Wait Hamilton faces an endless uphill climb Climb
lin-manuel-miranda,I am lying in wait Wait
lin-manuel-miranda,Only nineteen but my mind is older
lin-manuel-miranda,I never spent a cent that wasn't mine
lin-manuel-miranda,But I have not committed treason and sullied my good name
lin-manuel-miranda,Tell your brother that he's gotta rise up
lin-manuel-miranda,And we make our mistakes
lin-manuel-miranda,"I have been looking for you I'm getting nervous Sir, I heard your name at Princeton"
lin-manuel-miranda,"Or do we stay out of it, remember"
lin-manuel-miranda,I promise that I'll make y'all proud Let's get this guy in front of a crowd I am not throwing away my shot
lin-manuel-miranda,Scammin' for every book he can get his hands on
lin-manuel-miranda,He wastes no time Time
lin-manuel-miranda,"The brother was ready to beg, steal, borrow, or barter Then a hurricane came, and devastation reigned"
lin-manuel-miranda,You've got to be carefully taught
lin-manuel-miranda,He woulda been dead or destitute without a cent of restitution
lin-manuel-miranda,"I couldn't seem to die Wait for it, wait for it, wait for it (I'll write my way out)"
lin-manuel-miranda,I am not throwing away my shot
lin-manuel-miranda,"You spit, I'm 'a sit"
lin-manuel-miranda,"What's your name, man? Alexander Hamilton"
lin-manuel-miranda,My name is Alexander Hamilton
lin-manuel-miranda,Climb He has something to prove
lin-manuel-miranda,"I'm young, scrappy and hungry"
lin-manuel-miranda,We were at a revel with some rebels on a hot night
lin-manuel-miranda,We rise and we fall
lin-manuel-miranda,The problem is I got a lot of brains but no polish
lin-manuel-miranda,I am not throwing away my shot
lin-manuel-miranda,Raised enough for me to book passage on a
lin-manuel-miranda,He takes and he takes and he takes
lin-manuel-miranda,To get your right hand man back Alexander Hamilton
lin-manuel-miranda,"Hey yo, I'm just like my country"
lin-manuel-miranda,What are the odds the gods would put us all in one spot
lin-manuel-miranda,He ain't ever gonna set his descendants free
lin-manuel-miranda,And I'm not throwing away my shot
lin-manuel-miranda,And I'm not throwing away my shot
lin-manuel-miranda,He wastes no time Time
lin-manuel-miranda,"If I see it comin', do I run or do I let it be?"
lin-manuel-miranda,"Where do we draw the line So quick witted Alas, I admit it I bet you were quite a lawyer My defendants got acquitted Yeah, well, someone oughta remind you What You're nothing without Washington behind you Hamilton Daddy's calling In the eye of a hurricane"
lin-manuel-miranda,We're gonna rise up (time to take a shot)
lin-manuel-miranda,"Put a pencil to his temple, connected it to his brain"
lin-manuel-miranda,Then we could prove that we're worth more than anyone bargained for Can I buy you a drink?
lin-manuel-miranda,"One last time One last time Though, in reviewing the incidents of my administration"
lin-manuel-miranda,Troops are waiting in the field for you
lin-manuel-miranda,"Get your education, don't forget from whence you came"
lin-manuel-miranda,"Pardon me, are you Aaron Burr, sir? That depends, who's asking? Oh, sure, sir"
lin-manuel-miranda,"Ingenuitive and fluent in French, I mean Hamilton Sir, you're gonna have to use him eventually"
lin-manuel-miranda,"Send in your seconds, see if they can set the record straight Alexander Aaron Burr, sir Can we agree that duels are dumb and immature? Sure"
lin-manuel-miranda,"She grabbed you by the arm, I'm thinkin' I'm through (ooh)"
lin-manuel-miranda,"If they don't reach a peace, that's alright"
lin-manuel-miranda,An immigrant you know and love who's unafraid to step in
lin-manuel-miranda,I am not throwing away my shot
lin-manuel-miranda,When everyone who loves me has died
lin-manuel-miranda,Just a legacy to protect Death doesn't discriminate
lin-manuel-miranda,They'll surrender by early light
lin-manuel-miranda,They don't get to know what I said
lin-manuel-miranda,But he can keep all of Georgia
lin-manuel-miranda,And you are paranoid in every paragraph
lin-manuel-miranda,Let's hatch a plot blacker than the kettle callin' the pot
lin-manuel-miranda,The faults of incompetent abilities will be consigned to oblivion
lin-manuel-miranda,I am not throwing away my shot
lin-manuel-miranda,It's time to take a shot I dream of life without a monarchy
lin-manuel-miranda,"But just you wait, just you wait When he was ten his father split, full of it, debt-ridden"
lin-manuel-miranda,And there's a million things I haven't done
lin-manuel-miranda,"We roll like Moses, claimin' our promised land"
lin-manuel-miranda,"He has flown too close to the sun"" You and your words, obsessed with your legacy"
lin-manuel-miranda,And I'm not throwing away my shot I am not throwing away my shot
lin-manuel-miranda,"If they apologize, no need for further action Number two If they don't, grab a friend, that's your second Your lieutenant when there's reckoning to be reckoned Number three"
lin-manuel-miranda,"I'm with you, but the situation is fraught"
lin-manuel-miranda,When so many have died
lin-manuel-miranda,"Inside, he was longing for something to be a part of"
lin-manuel-miranda,Then count One two three four Five six seven eight nine Number Ten paces Fire How does a ragtag volunteer army in need of a shower
lin-manuel-miranda,Those redcoats don't want it with me
lin-manuel-miranda,And no one shall make them afraid
lin-manuel-miranda,I am an original Wait for it
lin-manuel-miranda,I thought you were mine Do you know what Angelica said
lin-manuel-miranda,"I'll reassure the South, 1808 is still the year"
lin-manuel-miranda,"What time is it? Show time Like I said Show time, show time"
lin-manuel-miranda,"He has flown too close to the sun"" You and your words, obsessed with your legacy"
lin-manuel-miranda,"Rise up, it's time to take a shot"
lin-manuel-miranda,"Do you promise not to tell another soul what you saw? No one else was in the room where it happened Is that a yes? Um, yes Dear Sir, I hope this letter finds you in good health"
lin-manuel-miranda,"You and I No, sir, why I wanna talk about neutrality Sir, with Britain and France on the verge of war, is this the best time I want to warn against partisan fighting But Pick up a pen, start writing"
lin-manuel-miranda,I never had a group of friends before
lin-manuel-miranda,"Laurens, I like you a lot"
lin-manuel-miranda,"Ay, let 'em hear ya Let's go Whoa, whoa, whoa I said shout it to the rooftops"
lin-manuel-miranda,"Two pints o' Sam Adams, but I'm workin' on three, uh"
lin-manuel-miranda,"The world will never be the same, Alexander I am not throwing away my shot"
lin-manuel-miranda,"Sometimes I get over excited, shoot off at the mouth"
lin-manuel-miranda,"Yet in their hour of need, you forget Lafayette's a smart man, he'll be fine"
lin-manuel-miranda,"Up in it, lovin' it, yes I heard ya mother said come again Ay, lock up ya daughters and horses, of course"
lin-manuel-miranda,Wait for it I'm not falling behind or running late Wait for it
lin-manuel-miranda,"Alex, you gotta fend for yourself He started retreatin' and readin' every treatise on the shelf There would have been nothin' left to do for someone less astute"
lin-manuel-miranda,A bunch of revolutionary manumission abolitionists?
lin-manuel-miranda,He has nothing to lose Lose
lin-manuel-miranda,"Meanwhile, Britain keeps shittin' on us endlessly"
lin-manuel-miranda,"Time to get some pistols and a doctor on site You pay him in advance, you treat him with civility You have him turn around so he can have deniability Five Duel before the sun is in the sky Pick a place to die where it's high and dry"
lin-manuel-miranda,Let future historians wonder how Eliza reacted when you broke her heart
lin-manuel-miranda,"Ask anybody why we livin' fast and we laugh, reach for a flask"
lin-manuel-miranda,Then I'm willing to wait for it
lin-manuel-miranda,Those redcoats don't want it with me
lin-manuel-miranda,"He seems to thrive when so few survive, then Goddamnit I'm willing to wait for it I'm willing to wait for it Life doesn't discriminate"
lin-manuel-miranda,"Imagine this debate with all of congress, it's ruinous"
lin-manuel-miranda,"And a Scotsman, dropped in the middle of a forgotten spot in the Caribbean by providence impoverished,"
lin-manuel-miranda,"Rise up, rise up, it's time to take a shot"
lin-manuel-miranda,"Two years later, see Alex and his mother bed-ridden"
lin-manuel-miranda,And I'm not throwing away my shot We're gonna rise up (time to take a shot)
lin-manuel-miranda,"Foes oppose us, we take an honest stand"
lin-manuel-miranda,"Hey yo, I'm just like my country"
lin-manuel-miranda,"He's constantly confusin', confoundin' the British henchmen"
lin-manuel-miranda,"And the happy reward, as I trust"
lin-manuel-miranda,I know the action in the street is excitin'
lin-manuel-miranda,"Peggy confides in me, Angelica tried to take a bite of me"
lin-manuel-miranda,"She said ""Be careful with that one, love"
lin-manuel-miranda,"I'm young, scrappy and hungry"
lin-manuel-miranda,Every action's an act of creation
lin-manuel-miranda,I know that Alexander Hamilton is here and he
lin-manuel-miranda,You and I. Do or die. Wait till I sally in
lin-manuel-miranda,"Yes, I have reasons for shame"
lin-manuel-miranda,Tradin' sugar cane and rum and all the things he can't afford
lin-manuel-miranda,It takes and it takes and it takes We rise and we fall
lin-manuel-miranda,And if there's a reason
lin-manuel-miranda,"Alex, you gotta fend for yourself He started retreatin' and readin' every treatise on the shelf There would have been nothin' left to do for someone less astute"
lin-manuel-miranda,"If I see it comin', do I run or do I let it be?"
lin-manuel-miranda,When we saw your first letter arrive?
lin-manuel-miranda,"I wanna give you a word of warning Sir, I don't know what you heard"
lin-manuel-miranda,"Unanimous emancipation, freedom reigns, and yes, it's great"
lin-manuel-miranda,Tryin' to catch your eye from the side of the ballroom
lin-manuel-miranda,"For the first time, I'm thinkin' past tomorrow And I am not throwing away my shot"
lin-manuel-miranda,"I'm young, scrappy and hungry"
lin-manuel-miranda,I hope that you burn
lin-manuel-miranda,And if we get this right
lin-manuel-miranda,When are these colonies gonna rise up? Rise up
lin-manuel-miranda,My father makes his way across the room
lin-manuel-miranda,If we manage to get this right
lin-manuel-miranda,I know the action in the street is excitin'
lin-manuel-miranda,Plannin' for the future see him now as he stands on the bow of a ship headed for a new land
lin-manuel-miranda,As I myself must soon be to the mansions of rest
lin-manuel-miranda,I'm gonna take a shot But we'll never be truly free
lin-manuel-miranda,And I'm not throwing away my shot
lin-manuel-miranda,"You sent the dogs after my scent, that's fine"
lin-manuel-miranda,I am not throwing away my shot
lin-manuel-miranda,"Everything he does betrays the ideals of our nation Ooh Hey, and if ya don't know, now ya know, Mister President Thank you, Secretary Jefferson Secretary Hamilton, your response You must be out of your Goddamn mind if you think"
lin-manuel-miranda,"But your man has to answer for his words, Burr With his life? We both know that's absurd, sir Hang on, how many men died because Lee was inexperienced and ruinous? Okay, so we're doin' this Number nine Look 'em in the eye, aim no higher"
lin-manuel-miranda,I am not throwing away my shot
lin-manuel-miranda,"Have another shot Geniuses, lower your voices"
lin-manuel-miranda,My name is Alexander Hamilton
lin-manuel-miranda,'Zat a guarantee of freedom for our descendants?
lin-manuel-miranda,Are we a nation of states what's the state of our nation?
lin-manuel-miranda,"It's a pleasure to meet you Schuyler? My sister Thank you for all your service If it takes fighting a war for us to meet, it will have been worth it I'll leave you to it One week later I'm writin' a letter nightly"
lin-manuel-miranda,And I'm drownin' in 'em Where are you taking me?
lin-manuel-miranda,Burn You published the letters she wrote you
lin-manuel-miranda,"Whoa, whoa, whoa said, to the rooftops"
lin-manuel-miranda,"But just you wait What's your name, man? Alexander Hamilton The issue on the table: a petition from a Quaker delegation in Philadelphia calling on Congress to end the African slave trade and abolish slavery, in all its forms. This petition was written and signed by Benjamin Franklin, it cannot go ignored. If this comes to a vote in Congress, what is the White House's position? Secretary Jefferson, you first. Tread lightly... Sir"
lin-manuel-miranda,"See if you can spot him Another immigrant comin' up from the bottom His enemies destroyed his rep America forgot him We fought with him Me, I died for him Me, I trusted him Me, I loved him And me, I'm the damn fool that shot him There's a million things I haven't done"
lin-manuel-miranda,Tell your sister that she's gotta rise up When are these colonies gonna rise up?
lin-manuel-miranda,"And he wrote his first refrain, a testament to his pain Well, the word got around, they said, this kid is insane, man"
lin-manuel-miranda,I mean Hamilton No one has more resilience
lin-manuel-miranda,"Put a pencil to his temple, connected it to his brain"
lin-manuel-miranda,Whose descendants will curse our names when we're safe in our graves
lin-manuel-miranda,Every action's an act of creation
lin-manuel-miranda,But then he shakes your hand and says
lin-manuel-miranda,"Tryin' to reach my goal my power of speech, unimpeachable"
lin-manuel-miranda,"I'm young, scrappy and hungry"
lin-manuel-miranda,"Theodosia, she's mine Love doesn't discriminate"
lin-manuel-miranda,On whether to end the slave trade
lin-manuel-miranda,"You never learned to take your time Oh, Alexander Hamilton When America sings for you"
lin-manuel-miranda,He ain't ever gonna set his descendants free
lin-manuel-miranda,"Do you really wanna- Do you really wanna have that conversation? No Madison, execute your plan to the letter"
lin-manuel-miranda,When's it gonna get me?
lin-manuel-miranda,I may have mortally wounded my prospects
lin-manuel-miranda,Let's take this moment to establish a precedent
lin-manuel-miranda,The world seemed to burn
lin-manuel-miranda,'Zat a guarantee of freedom for our descendants?
lin-manuel-miranda,And I got y'all knuckleheads in loco parentis
lin-manuel-miranda,We're gonna teach 'em how to say
lin-manuel-miranda,"We have to make this moment last, that's plenty Scratch that this is not a moment, it's the movement"
lin-manuel-miranda,"She said ""Be careful with that one, love"
lin-manuel-miranda,In New York you can be a new man In New York you can be a new man
lin-manuel-miranda,I wrote financial systems into existence
lin-manuel-miranda,"In squalor, grow up to be a hero and a scholar? The ten-dollar founding father without a father"
lin-manuel-miranda,Tell your sister that she's gotta rise up When are these colonies gonna rise up?
lin-manuel-miranda,Wait for it I'm not standing still
lin-manuel-miranda,On a stallion with the first black battalion
lin-manuel-miranda,You told the whole world how you brought this girl into our bed
lin-manuel-miranda,"Foes oppose us, we take an honest stand"
lin-manuel-miranda,"Then King George turns around, runs a spending spree"
lin-manuel-miranda,"But Jesus, between all the bleedin' 'n fightin'"
lin-manuel-miranda,You keep out of trouble and you double your choices
lin-manuel-miranda,You built me palaces out of paragraphs
lin-manuel-miranda,"""You have married an Icarus"
lin-manuel-miranda,"Hey yo, I'm just like my country"
lin-manuel-miranda,"And a Scotsman, dropped in the middle of a forgotten spot in the Caribbean by providence impoverished,"
lin-manuel-miranda,Is it like a beat without a melody?
lin-manuel-miranda,"When I fight, I make the other side panicky"
lin-manuel-miranda,Do you know what Angelica said
lin-manuel-miranda,"We're gonna, rise up, rise up It's time to take a shot"
lin-manuel-miranda,Of meddling in the middle of a military mess
lin-manuel-miranda,Somehow defeat a global superpower?
lin-manuel-miranda,And I'm not throwing away my shot We're gonna rise up (time to take a shot)
lin-manuel-miranda,"Poppin' a squat on conventional wisdom, like it or not"
lin-manuel-miranda,Ship that was New York bound I wrote my way out of hell
lin-manuel-miranda,"Onarchy how you say, how you say, anarchy?"
lin-manuel-miranda,You forfeit the place in our bed
lin-manuel-miranda,"Hey yo, I'm just like my country"
lin-manuel-miranda,"The world will never be the same, oh The ship is in the harbor now"
lin-manuel-miranda,And stand with them if they fought against oppressors
lin-manuel-miranda,In New York you can be a new man In New York you can be a new man
lin-manuel-miranda,"Rise up, it's time to take a shot"
lin-manuel-miranda,I'm searching and scanning for answers in every line
lin-manuel-miranda,A yellow sky When I was seventeen a hurricane
lin-manuel-miranda,"And he wrote his first refrain, a testament to his pain Well, the word got around, they said, this kid is insane, man"
lin-manuel-miranda,I am the A-L-E-X-A-N-D-E-R we are meant to be A colony that runs independently
lin-manuel-miranda,They don't get to know what I said
lin-manuel-miranda,My notion didn't get a single vote
lin-manuel-miranda,"I'm young, scrappy and hungry"
lin-manuel-miranda,"From the moment I read them, I knew you were mine"
lin-manuel-miranda,And? If we win our independence?
lin-manuel-miranda,"Everybody's dancin' and the band's top volume Grind to the rhythm as we wine and dine Grab my sister, and"
lin-manuel-miranda,Then you walked in and my heart went boom
lin-manuel-miranda,"And say that we are powerless to stop it, can you not foresee?"
lin-manuel-miranda,Turns out we have a secret weapon
lin-manuel-miranda,"If you join us right now, together we can turn the tide"
lin-manuel-miranda,You forfeit all rights to my heart
lin-manuel-miranda,"He seems to thrive when so few survive, then Goddamnit I'm willing to wait for it I'm willing to wait for it Life doesn't discriminate"
lin-manuel-miranda,I'm keeping the bed warm while her husband is away
lin-manuel-miranda,I wanna talk about what I have learned
lin-manuel-miranda,"It's hard to have intercourse over four sets of corsets (wow) No more sex, pour me another brew, son"
lin-manuel-miranda,"In clearing your name, you have ruined our lives"
lin-manuel-miranda,When are these colonies gonna rise up?
lin-manuel-miranda,"But just you wait, just you wait When he was ten his father split, full of it, debt-ridden"
lin-manuel-miranda,Plantation states are packed with promise makers
lin-manuel-miranda,When she read what you'd done?
lin-manuel-miranda,The world seemed to burn
lin-manuel-miranda,That is the final compromise we made Sir wait- But for a second let us say that we can legislate
lin-manuel-miranda,Moved to kindness by my story
lin-manuel-miranda,In which I promise myself to realize the sweet enjoyment of partaking
lin-manuel-miranda,We need to handle our financial situation
lin-manuel-miranda,"And so the balance shifts We rendezvous with Rochambeau, consolidate their gifts We can end this war at Yorktown, cut them off at sea, but"
lin-manuel-miranda,"Have another shot Geniuses, lower your voices"
lin-manuel-miranda,You and I. Do or die. Wait till I sally in
lin-manuel-miranda,Your sentences border on senseless
lin-manuel-miranda,A bunch of revolutionary manumission abolitionists?
lin-manuel-miranda,Ready for the moment of adrenaline when you finally face your opponent Number eight Your last chance to negotiate
lin-manuel-miranda,I am unconscious of intentional error
lin-manuel-miranda,I think your pants look hot
lin-manuel-miranda,Tell 'em where you been
lin-manuel-miranda,"How does a bastard, orphan, son of a whore"
lin-manuel-miranda,In the living room stressin'
lin-manuel-miranda,When I got sort of out of sorts with a buddy of yours
lin-manuel-miranda,And if there's a reason I'm still alive
lin-manuel-miranda,"I'm young, scrappy and hungry"
lin-manuel-miranda,But we can't address the question if we do not have an answer Is it my turn? Good
lin-manuel-miranda,The Lancelot of the revolutionary set
lin-manuel-miranda,While you're asking for his blessin'
lin-manuel-miranda,Only nineteen but my mind is older
lin-manuel-miranda,I'm helpless Look into your eyes
lin-manuel-miranda,"Mister Lafayette, hard rock like Lancelot"
lin-manuel-miranda,How do I know you won't use this against me
lin-manuel-miranda,Where all the hungriest brothers with something to prove went?
lin-manuel-miranda,"Drop and burn 'em up and scatter their remains, I'm Lafayette Watch me engagin' em, escapin' em"
lin-manuel-miranda,"I have learned to manage, I don't have a gun to brandish"
lin-manuel-miranda,It's time to take a shot I dream of life without a monarchy
lin-manuel-miranda,Redcoats redder with bloodstains Lafayette And I'm never gonna stop until I make 'em
lin-manuel-miranda,"Started workin', clerkin' for his late mother's landlord"
lin-manuel-miranda,"I prob'ly shouldn't brag, but dag, I amaze and astonish"
lin-manuel-miranda,And I'm not throwing away my shot We're gonna rise up (time to take a shot)
lin-manuel-miranda,And the world is gonna know your name
lin-manuel-miranda,How do we emerge victorious from the quagmire?
lin-manuel-miranda,Where I come from some get half as many
lin-manuel-miranda,"Hey yo, I'm just like my country"
lin-manuel-miranda,Would rather not have this debate
lin-manuel-miranda,"He will do what it takes to survive"" You and your words flooded my senses"
lin-manuel-miranda,I think your pants look hot
lin-manuel-miranda,"If you talk, you're gonna get shot Burr, check what we got"
lin-manuel-miranda,You are uniquely situated by virtue of your position Though 'virtue' is not a word I'd apply to this situation
lin-manuel-miranda,"The world will never be the same, oh The ship is in the harbor now"
lin-manuel-miranda,When's it gonna get me?
lin-manuel-miranda,"Ay, let 'em hear ya Let's go Whoa, whoa, whoa I said shout it to the rooftops"
lin-manuel-miranda,My decision on this matter is not subject to congressional approval
lin-manuel-miranda,I am the A-L-E-X-A-N-D-E-R we are meant to be A colony that runs independently
lin-manuel-miranda,"We're gonna, rise up, rise up It's time to take a shot"
lin-manuel-miranda,"Enter me, he says in parentheses Don't be shocked when your hist'ry book mentions me"
lin-manuel-miranda,"But your man has to answer for his words, Burr With his life? We both know that's absurd, sir Hang on, how many men died because Lee was inexperienced and ruinous? Okay, so we're doin' this Number nine Look 'em in the eye, aim no higher"
lin-manuel-miranda,"And whether or not you want it, guys"
lin-manuel-miranda,I thought you were mine Do you know what Angelica said
lin-manuel-miranda,Hamilton Sir Draft a statement of neutrality Did you forget Lafayette What Have you an ounce of regret
lin-manuel-miranda,Would you like to take it out and ask it
lin-manuel-miranda,"You never learned to take your time Oh, Alexander Hamilton When America sings for you"
lin-manuel-miranda,"Whoa, whoa, whoa said, to the rooftops"
lin-manuel-miranda,I am not throwing away my shot
lin-manuel-miranda,"What time is it? Show time Like I said Show time, show time"
lin-manuel-miranda,"But just you wait What's your name, man? Alexander Hamilton One, two, three, four, five, six, seven, eight, nine It's the Ten Duel Commandments It's the Ten Duel Commandments"
lin-manuel-miranda,And as for slandering Jefferson with talk of mistresses
lin-manuel-miranda,We signed a treaty with a King whose head is now in a basket
lin-manuel-miranda,And I'm not throwing away my shot I am not throwing away my shot
lin-manuel-miranda,"Give me a position, show me where the ammunition is Oh, am I talkin' too loud?"
lin-manuel-miranda,When so many have tried
