Artist,Lyrics
lady-gaga,"Help me here! (It was kind of nasty, aah!) Help me here! (It was kind of trashy) Cause I can't help my mind from going there! [Pre-Chorus] Heard your boyfriend was away this weekend"
lady-gaga,"Wanna meet at my place? Heard that we both got nothing to do... When I lay in bed, I touch myself and think of you [Chorus] Damn, you were in my sex dreams (you were in my)"
lady-gaga,"Doing really nasty things (you were in my) Damn, you were in my sex dreams (don't stop the party) Making love in my sex dreams (4x) [Verse 2] We could be caught (I just want this to be perfect)"
lady-gaga,We're both convicted criminals of thought (cause I'm broken) Let's white- (by the one before) glove the bed (He was kind of nasty) Help me here!
lady-gaga,(And I feel so trashy) Cause we can't hide the evidence in our heads! [Pre-Chorus] Heard your boyfriend was away this weekend Wanna meet at my place?
lady-gaga,"Heard that we both got nothing to do... When I lay in bed, I touch myself and think of you [Chorus 2] Damn, you were in my Sexxx dreams (You were in my) Doing really nasty things (You were in my dreams)"
lady-gaga,"Damn, you were in my Sexxx dreams (you were in my) Making love in my Sexxx dreams Don't stop the party (Making love in my Sexxx dreams) Let's keep it naughty (Making love in my Sexxx dreams)"
lady-gaga,"Watch me act a fool (Making love in my Sexxx dreams) Tomorrow when I run into you, Tomorrow when I run into you [Bridge] You could turn a stone Or the color of a man petrified by a woman"
lady-gaga,"In love as I am when I lay with you I think of him, I think of him [Speaking] I can't believe I'm telling you this, but I've had a couple drinks And oh my god"
lady-gaga,"(*vomits and giggles*) [Chorus 3] Damn, you were in my Sexxx dreams (You were in my) Doing really nasty things (You were in my dreams) Damn, you were in my Sexxx dreams (you were in my)"
lady-gaga,"Don't stop the party (Damn, you were in my Sexxx dreams) Let's keep it naughty (Doing really nasty things) Watch me act a fool (Damn, you were in my Sexxx dreams) Tomorrow when I run into you (Making love in my Sexxx dreams) [iTunes Festival Bridge]"
lady-gaga,"We were in the swimming pool. I was naked, so were you, and I wrote this song while we made love Dangerous poetry rhymed with our bodies and now's the time for the trial with doubts and drawls (I can't believe I'm telling you this, but I've had a couple of drinks and, oh my god-- [laughs]) Let's have some fun, this beat is sick I wanna take a ride on your disco stick"
lady-gaga,"Let's have some fun, this beat is sick I wanna take a ride on your disco stick I wanna kiss you But if I do then I might miss you, babe It's complicated and stupid"
lady-gaga,"Got my ass squeezed by sexy Cupid Guess he wants to play, wants to play A love game, a love game Hold me and love me Just wanna touch you for a minute"
lady-gaga,"Baby three seconds isn't enough For my heart to quit it Let's have some fun, this beat is sick I wanna take a ride on your disco stick Don't think too much just bust that kick"
lady-gaga,"I wanna take a ride on your disco stick Let's play a love game, play a love game Do you want love or you want fame? Are you in the game? Doin' the love game Let's play a love game, play a love game"
lady-gaga,"Do you want love or you want fame? Are you in the game? Doin' the love game I'm on a mission And it involves some heavy touching, yeah"
lady-gaga,"You've indicated your interest, I'm educated in sex, yes And now I want it bad, want it bad A love game, a love game Hold me and love me Just want touch you for a minute"
lady-gaga,"Baby three seconds isn't enough For my heart to quit it Let's have some fun, this beat is sick I wanna take a ride on your disco stick Don't think too much just bust that kick"
lady-gaga,"I wanna take a ride on your disco stick Let's play a love game, play a love game Do you want love or you want fame? Are you in the game? Doin' the love game Let's play a love game, play a love game"
lady-gaga,Do you want love or you want fame? Are you in the game? Doin' the love game I can see you staring there from across the block With a smile on your mouth and your hand on your huh!
lady-gaga,"The story of us, it always starts the same With a boy and a girl and a huh and a game And a game, and a game, and a game, a love game Let's play a love game, play a love game Do you want love or you want fame?"
lady-gaga,"Are you in the game? Doin' the love game Let's play a love game, play a love game Do you want love or you want fame? Are you in the game?"
lady-gaga,"Doin' the love game Let's play a love game, play a love game Do you want love or you want fame? Are you in the game? (Let's have some fun, this beat is sick)"
lady-gaga,"Doin' the love game (I wanna take a ride on your disco stick) Let's play a love game, play a love game Do you want love or you want fame? Are you in the game?"
lady-gaga,(Don't think too much just bust that kick) Doin' the love game (I wanna take a ride on your disco stick) Doin' the love game I'm gonna marry the night
lady-gaga,I won't give up on my life I'm a warrior queen Live passionately tonight I'm gonna marry the dark Gonna make love to the stark
lady-gaga,I'm a soldier to my own emptiness I am a winner I'm gonna marry the night I'm gonna marry the night I'm gonna marry the night I'm gonna marry the night
lady-gaga,I'm not gonna cry anymore I'm gonna marry the night Leave nothing on these streets to explore M-m-m-marry m-m-m-marry m-m-m-marry the night
lady-gaga,Oh m-m-marry m-m-m-marry m-m-m-marry the night I'm gonna lace up my boots Throw on some leather and cruise Down the street that I love In my fishnet gloves
lady-gaga,I'm a sinner Then I'll go down to the bar But I won't cry anymore I hold my whiskey up high Kiss the bartender twice
lady-gaga,I'm a loser I'm gonna marry the night I'm gonna marry the night I'm gonna marry the night I'm not gonna cry anymore I'm gonna marry the night
lady-gaga,Leave nothing on these streets to explore M-m-m-marry m-m-m-marry m-m-m-marry the night Oh m-m-marry m-m-m-marry m-m-m-marry the night Nothing's too cool To take me from you
lady-gaga,New York is not just a tan That you'll never loose Love is the new Denim or black Or wedding bells in the attic Get Ginger ready
lady-gaga,Climb the El Camino front Won't poke holes in the seats with my heels 'Cause that's where we make love Come on and run Turn the car on and run I'm gonna marry the night
lady-gaga,I'm gonna burn a hole in the road I'm gonna marry the night Leave nothin' on these streets to explode M-m-m-marry m-m-m-marry m-m-m-marry the night
lady-gaga,"Oh m-m-marry m-m-m-marry m-m-m-marry the night Oh m-m-marry m-m-m-marry m-m-m-marry the night I'm gonna marry, marry I'm gonna marry, marry Come on, come on The night, the night, the night"
lady-gaga,"The night, the night, the night The night, the night, the night The night, the night, the night The night, the night I wanna hold 'em like they do in Texas plays"
lady-gaga,"Fold 'em, let 'em, hit me, raise it baby stay with me (I love it) Love Game intuition play the cards with spades to start And after he's been hooked I'll play the one that's on his heart Oh, oh, oh, oh, oh, oh-oh-e-oh-oh-oh I'll get him hot, show him what I've got"
lady-gaga,"Oh, oh, oh, oh, oh, oh-oh-e-oh-oh-oh, I'll get him hot, show him what I've got Can't read my, Can't read my, No he can't read my poker face"
lady-gaga,(She's got me like nobody) Can't read my Can't read my No he can't read my poker face
lady-gaga,"(She is gonna let nobody) P p p poker face, p p p poker face"
lin-manuel-miranda,"How does a bastard, orphan, son of a whore And a Scotsman, dropped in the middle of a forgotten spot in the Caribbean by providence impoverished, In squalor, grow up to be a hero and a scholar? The ten-dollar founding father without a father Got a lot farther by working a lot harder"
lin-manuel-miranda,"By being a lot smarter By being a self-starter By fourteen, they placed him in charge of a trading charter And every day while slaves were being slaughtered and carted away Across the waves, he struggled and kept his guard up Inside, he was longing for something to be a part of"
lin-manuel-miranda,"The brother was ready to beg, steal, borrow, or barter Then a hurricane came, and devastation reigned Our man saw his future drip, dripping down the drain Put a pencil to his temple, connected it to his brain And he wrote his first refrain, a testament to his pain Well, the word got around, they said, this kid is insane, man"
lin-manuel-miranda,"Took up a collection just to send him to the mainland Get your education, don't forget from whence you came And the world is gonna know your name What's your name, man? Alexander Hamilton"
lin-manuel-miranda,"My name is Alexander Hamilton And there's a million things I haven't done But just you wait, just you wait When he was ten his father split, full of it, debt-ridden Two years later, see Alex and his mother bed-ridden"
lin-manuel-miranda,"Half-dead sittin' in their own sick, the scent thick And Alex got better but his mother went quick Moved in with a cousin, the cousin committed suicide Left him with nothin' but ruined pride, something new inside voice saying Alex, you gotta fend for yourself He started retreatin' and readin' every treatise on the shelf There would have been nothin' left to do for someone less astute He woulda been dead or destitute without a cent of restitution"
lin-manuel-miranda,"Started workin', clerkin' for his late mother's landlord Tradin' sugar cane and rum and all the things he can't afford Scammin' for every book he can get his hands on Plannin' for the future see him now as he stands on the bow of a ship headed for a new land"
lin-manuel-miranda,"In New York you can be a new man In New York you can be a new man In New York you can be a new man In New York you can be a new man In New York you can be a new man Just you wait Alexander Hamilton We are waiting in the wings for you You could never back down You never learned to take your time Oh, Alexander Hamilton When America sings for you"
lin-manuel-miranda,"Will they know what you overcame? Will they know you rewrote your game? The world will never be the same, oh The ship is in the harbor now See if you can spot him Another immigrant comin' up from the bottom His enemies destroyed his rep America forgot him We fought with him Me, I died for him Me, I trusted him Me, I loved him And me, I'm the damn fool that shot him There's a million things I haven't done"
lin-manuel-miranda,"But just you wait What's your name, man? Alexander Hamilton One, two, three, four, five, six, seven, eight, nine It's the Ten Duel Commandments It's the Ten Duel Commandments Number one The challenge, demand satisfaction If they apologize, no need for further action Number two If they don't, grab a friend, that's your second Your lieutenant when there's reckoning to be reckoned Number three Have your seconds meet face to face Negotiate a peace Or negotiate a time and place This is commonplace, 'specially 'tween recruits Most disputes die, and no one shoots"
lin-manuel-miranda,"If they don't reach a peace, that's alright Time to get some pistols and a doctor on site You pay him in advance, you treat him with civility You have him turn around so he can have deniability Five Duel before the sun is in the sky Pick a place to die where it's high and dry Number six Leave a note for your next of kin Tell 'em where you been"
lin-manuel-miranda,"Pray that hell or heaven lets you in Seven Confess your sins Ready for the moment of adrenaline when you finally face your opponent Number eight Your last chance to negotiate Send in your seconds, see if they can set the record straight Alexander Aaron Burr, sir Can we agree that duels are dumb and immature? Sure But your man has to answer for his words, Burr With his life? We both know that's absurd, sir Hang on, how many men died because Lee was inexperienced and ruinous? Okay, so we're doin' this Number nine Look 'em in the eye, aim no higher"
lin-manuel-miranda,Summon all the courage you require Then count One two three four Five six seven eight nine Number Ten paces Fire How does a ragtag volunteer army in need of a shower Somehow defeat a global superpower? How do we emerge victorious from the quagmire?
lin-manuel-miranda,"Leave the battlefield waving Betsy Ross' flag higher? Turns out we have a secret weapon An immigrant you know and love who's unafraid to step in He's constantly confusin', confoundin' the British henchmen"
lin-manuel-miranda,"Ev'ryone give it up for America's favorite fighting Frenchman Lafayette I'm takin this horse by the reins makin' Redcoats redder with bloodstains Lafayette And I'm never gonna stop until I make 'em Drop and burn 'em up and scatter their remains, I'm Lafayette Watch me engagin' em, escapin' em I'm Lafayette I go to France for more funds Lafayette I come back with more Guns"
lin-manuel-miranda,"And so the balance shifts We rendezvous with Rochambeau, consolidate their gifts We can end this war at Yorktown, cut them off at sea, but For this to succeed, there's someone else we need I know Hamilton Sir, he knows what to do in a trench Ingenuitive and fluent in French, I mean Hamilton Sir, you're gonna have to use him eventually What's he gonna do on the bench?"
lin-manuel-miranda,"I mean Hamilton No one has more resilience Or matches my practical tactical brilliance Hamilton You wanna fight for your land back? (Hamilton) I need my right hand man back (Hamilton) Ah, uh, get ya right hand man back (Hamilton) You know you gotta get ya right hand man back (Hamilton) I mean you gotta put some thought into the letter but the sooner the better To get your right hand man back Alexander Hamilton"
lin-manuel-miranda,"Troops are waiting in the field for you If you join us right now, together we can turn the tide Oh, Alexander Hamilton I have soldiers who will yield for you"
lin-manuel-miranda,"If we manage to get this right They'll surrender by early light The world will never be the same, Alexander I am not throwing away my shot I am not throwing away my shot"
lin-manuel-miranda,"Hey yo, I'm just like my country I'm young, scrappy and hungry And I'm not throwing away my shot I'm 'a get a scholarship to King's College"
lin-manuel-miranda,"I prob'ly shouldn't brag, but dag, I amaze and astonish The problem is I got a lot of brains but no polish I gotta holler just to be heard With every word, I drop knowledge"
lin-manuel-miranda,"I'm a diamond in the rough, a shiny piece of coal Tryin' to reach my goal my power of speech, unimpeachable Only nineteen but my mind is older These New York City streets get colder, I shoulder"
lin-manuel-miranda,"Every burden, every disadvantage I have learned to manage, I don't have a gun to brandish I walk these streets famished The plan is to fan this spark into a flame"
lin-manuel-miranda,"But damn, it's getting dark, so let me spell out the name I am the A-L-E-X-A-N-D-E-R we are meant to be A colony that runs independently Meanwhile, Britain keeps shittin' on us endlessly Essentially, they tax us relentlessly"
lin-manuel-miranda,"Then King George turns around, runs a spending spree He ain't ever gonna set his descendants free So there will be a revolution in this century Enter me, he says in parentheses Don't be shocked when your hist'ry book mentions me"
lin-manuel-miranda,"I will lay down my life if it sets us free Eventually, you'll see my ascendancy And I am not throwing away my shot I am not throwing away my shot Hey yo, I'm just like my country"
lin-manuel-miranda,"I'm young, scrappy and hungry And I'm not throwing away my shot I am not throwing away my shot I am not throwing away my shot Hey yo, I'm just like my country"
lin-manuel-miranda,"I'm young, scrappy and hungry And I'm not throwing away my shot It's time to take a shot I dream of life without a monarchy The unrest in France will lead to onarchy?"
lin-manuel-miranda,"Onarchy how you say, how you say, anarchy? When I fight, I make the other side panicky With my, shot Yo, I'm a tailor's apprentice And I got y'all knuckleheads in loco parentis"
lin-manuel-miranda,"I'm joining the rebellion 'cause I know it's my chance To socially advance, instead of sewin' some pants I'm gonna take a shot But we'll never be truly free Until those in bondage have the same rights as you and me"
lin-manuel-miranda,"You and I. Do or die. Wait till I sally in On a stallion with the first black battalion Have another shot Geniuses, lower your voices You keep out of trouble and you double your choices"
lin-manuel-miranda,"I'm with you, but the situation is fraught You've got to be carefully taught If you talk, you're gonna get shot Burr, check what we got Mister Lafayette, hard rock like Lancelot"
lin-manuel-miranda,"I think your pants look hot Laurens, I like you a lot Let's hatch a plot blacker than the kettle callin' the pot What are the odds the gods would put us all in one spot"
lin-manuel-miranda,"Poppin' a squat on conventional wisdom, like it or not A bunch of revolutionary manumission abolitionists? Give me a position, show me where the ammunition is Oh, am I talkin' too loud? Sometimes I get over excited, shoot off at the mouth"
lin-manuel-miranda,"I never had a group of friends before I promise that I'll make y'all proud Let's get this guy in front of a crowd I am not throwing away my shot I am not throwing away my shot Hey yo, I'm just like my country"
lin-manuel-miranda,"I'm young, scrappy and hungry And I'm not throwing away my shot I am not throwing away my shot I am not throwing away my shot Hey yo, I'm just like my country"
lin-manuel-miranda,"I'm young, scrappy and hungry And I'm not throwing away my shot Everybody sing Whoa, whoa, whoa Hey, whoa, whoa, whoa"
lin-manuel-miranda,"Ay, let 'em hear ya Let's go Whoa, whoa, whoa I said shout it to the rooftops Whoa, whoa, whoa said, to the rooftops Whoa, whoa, whoa come on Come on, let's go When you're living on your knees, you rise up"
lin-manuel-miranda,Tell your brother that he's gotta rise up Tell your sister that she's gotta rise up When are these colonies gonna rise up? When are these colonies gonna rise up? When are these colonies gonna rise up?
lin-manuel-miranda,"When are these colonies gonna rise up? Rise up I imagine death so much it feels more like a memory When's it gonna get me? In my sleep, seven feet ahead of me?"
lin-manuel-miranda,"If I see it comin', do I run or do I let it be? Is it like a beat without a melody? See, I never thought I'd live past twenty Where I come from some get half as many"
lin-manuel-miranda,"Ask anybody why we livin' fast and we laugh, reach for a flask We have to make this moment last, that's plenty Scratch that this is not a moment, it's the movement Where all the hungriest brothers with something to prove went? Foes oppose us, we take an honest stand"
lin-manuel-miranda,"We roll like Moses, claimin' our promised land And? If we win our independence? 'Zat a guarantee of freedom for our descendants? Or will the blood we shed begin an endless cycle of vengeance and death with no defendants?"
lin-manuel-miranda,"I know the action in the street is excitin' But Jesus, between all the bleedin' 'n fightin' I've been readin' 'n writin' We need to handle our financial situation"
lin-manuel-miranda,Are we a nation of states what's the state of our nation? I'm past patiently waitin' I'm passionatelymashin' every expectation Every action's an act of creation I'm laughin' in the face of casualties and sorrow
lin-manuel-miranda,"For the first time, I'm thinkin' past tomorrow And I am not throwing away my shot I am not throwing away my shot Hey yo, I'm just like my country I'm young, scrappy and hungry"
lin-manuel-miranda,"And I'm not throwing away my shot We're gonna rise up (time to take a shot) We're gonna rise up (time to take a shot) We're gonna, rise up, rise up It's time to take a shot Rise up, rise up, it's time to take a shot"
lin-manuel-miranda,"Rise up, it's time to take a shot Rise up, take a shot, shot, shot It's time to take a shot, time to take a shot And I am not throwing away my shot"
lin-manuel-miranda,"Not throwing away my shot How does a bastard, orphan, son of a whore And a Scotsman, dropped in the middle of a forgotten spot in the Caribbean by providence impoverished, In squalor, grow up to be a hero and a scholar? The ten-dollar founding father without a father Got a lot farther by working a lot harder"
lin-manuel-miranda,"By being a lot smarter By being a self-starter By fourteen, they placed him in charge of a trading charter And every day while slaves were being slaughtered and carted away Across the waves, he struggled and kept his guard up Inside, he was longing for something to be a part of"
lin-manuel-miranda,"The brother was ready to beg, steal, borrow, or barter Then a hurricane came, and devastation reigned Our man saw his future drip, dripping down the drain Put a pencil to his temple, connected it to his brain And he wrote his first refrain, a testament to his pain Well, the word got around, they said, this kid is insane, man"
lin-manuel-miranda,"Took up a collection just to send him to the mainland Get your education, don't forget from whence you came And the world is gonna know your name What's your name, man? Alexander Hamilton"
lin-manuel-miranda,"My name is Alexander Hamilton And there's a million things I haven't done But just you wait, just you wait When he was ten his father split, full of it, debt-ridden Two years later, see Alex and his mother bed-ridden"
lin-manuel-miranda,"Half-dead sittin' in their own sick, the scent thick And Alex got better but his mother went quick Moved in with a cousin, the cousin committed suicide Left him with nothin' but ruined pride, something new inside voice saying Alex, you gotta fend for yourself He started retreatin' and readin' every treatise on the shelf There would have been nothin' left to do for someone less astute He woulda been dead or destitute without a cent of restitution"
lin-manuel-miranda,"Started workin', clerkin' for his late mother's landlord Tradin' sugar cane and rum and all the things he can't afford Scammin' for every book he can get his hands on Plannin' for the future see him now as he stands on the bow of a ship headed for a new land"
lin-manuel-miranda,"In New York you can be a new man In New York you can be a new man In New York you can be a new man In New York you can be a new man In New York you can be a new man Just you wait Alexander Hamilton We are waiting in the wings for you You could never back down You never learned to take your time Oh, Alexander Hamilton When America sings for you"
lin-manuel-miranda,"Will they know what you overcame? Will they know you rewrote your game? The world will never be the same, oh The ship is in the harbor now See if you can spot him Another immigrant comin' up from the bottom His enemies destroyed his rep America forgot him We fought with him Me, I died for him Me, I trusted him Me, I loved him And me, I'm the damn fool that shot him There's a million things I haven't done"
lin-manuel-miranda,"But just you wait What's your name, man? Alexander Hamilton One, two, three, four, five, six, seven, eight, nine It's the Ten Duel Commandments It's the Ten Duel Commandments Number one The challenge, demand satisfaction If they apologize, no need for further action Number two If they don't, grab a friend, that's your second Your lieutenant when there's reckoning to be reckoned Number three Have your seconds meet face to face Negotiate a peace Or negotiate a time and place This is commonplace, 'specially 'tween recruits Most disputes die, and no one shoots"
lin-manuel-miranda,"If they don't reach a peace, that's alright Time to get some pistols and a doctor on site You pay him in advance, you treat him with civility You have him turn around so he can have deniability Five Duel before the sun is in the sky Pick a place to die where it's high and dry Number six Leave a note for your next of kin Tell 'em where you been"
lin-manuel-miranda,"Pray that hell or heaven lets you in Seven Confess your sins Ready for the moment of adrenaline when you finally face your opponent Number eight Your last chance to negotiate Send in your seconds, see if they can set the record straight Alexander Aaron Burr, sir Can we agree that duels are dumb and immature? Sure But your man has to answer for his words, Burr With his life? We both know that's absurd, sir Hang on, how many men died because Lee was inexperienced and ruinous? Okay, so we're doin' this Number nine Look 'em in the eye, aim no higher"
lin-manuel-miranda,Summon all the courage you require Then count One two three four Five six seven eight nine Number Ten paces Fire How does a ragtag volunteer army in need of a shower Somehow defeat a global superpower? How do we emerge victorious from the quagmire?
lin-manuel-miranda,"Leave the battlefield waving Betsy Ross' flag higher? Turns out we have a secret weapon An immigrant you know and love who's unafraid to step in He's constantly confusin', confoundin' the British henchmen"
lin-manuel-miranda,"Ev'ryone give it up for America's favorite fighting Frenchman Lafayette I'm takin this horse by the reins makin' Redcoats redder with bloodstains Lafayette And I'm never gonna stop until I make 'em Drop and burn 'em up and scatter their remains, I'm Lafayette Watch me engagin' em, escapin' em I'm Lafayette I go to France for more funds Lafayette I come back with more Guns"
lin-manuel-miranda,"And so the balance shifts We rendezvous with Rochambeau, consolidate their gifts We can end this war at Yorktown, cut them off at sea, but For this to succeed, there's someone else we need I know Hamilton Sir, he knows what to do in a trench Ingenuitive and fluent in French, I mean Hamilton Sir, you're gonna have to use him eventually What's he gonna do on the bench?"
lin-manuel-miranda,"I mean Hamilton No one has more resilience Or matches my practical tactical brilliance Hamilton You wanna fight for your land back? (Hamilton) I need my right hand man back (Hamilton) Ah, uh, get ya right hand man back (Hamilton) You know you gotta get ya right hand man back (Hamilton) I mean you gotta put some thought into the letter but the sooner the better To get your right hand man back Alexander Hamilton"
lin-manuel-miranda,"Troops are waiting in the field for you If you join us right now, together we can turn the tide Oh, Alexander Hamilton I have soldiers who will yield for you"
lin-manuel-miranda,"If we manage to get this right They'll surrender by early light The world will never be the same, Alexander I am not throwing away my shot I am not throwing away my shot"
lin-manuel-miranda,"Hey yo, I'm just like my country I'm young, scrappy and hungry And I'm not throwing away my shot I'm 'a get a scholarship to King's College"
lin-manuel-miranda,"I prob'ly shouldn't brag, but dag, I amaze and astonish The problem is I got a lot of brains but no polish I gotta holler just to be heard With every word, I drop knowledge"
lin-manuel-miranda,"I'm a diamond in the rough, a shiny piece of coal Tryin' to reach my goal my power of speech, unimpeachable Only nineteen but my mind is older These New York City streets get colder, I shoulder"
lin-manuel-miranda,"Every burden, every disadvantage I have learned to manage, I don't have a gun to brandish I walk these streets famished The plan is to fan this spark into a flame"
lin-manuel-miranda,"But damn, it's getting dark, so let me spell out the name I am the A-L-E-X-A-N-D-E-R we are meant to be A colony that runs independently Meanwhile, Britain keeps shittin' on us endlessly Essentially, they tax us relentlessly"
lin-manuel-miranda,"Then King George turns around, runs a spending spree He ain't ever gonna set his descendants free So there will be a revolution in this century Enter me, he says in parentheses Don't be shocked when your hist'ry book mentions me"
lin-manuel-miranda,"I will lay down my life if it sets us free Eventually, you'll see my ascendancy And I am not throwing away my shot I am not throwing away my shot Hey yo, I'm just like my country"
lin-manuel-miranda,"I'm young, scrappy and hungry And I'm not throwing away my shot I am not throwing away my shot I am not throwing away my shot Hey yo, I'm just like my country"
lin-manuel-miranda,"I'm young, scrappy and hungry And I'm not throwing away my shot It's time to take a shot I dream of life without a monarchy The unrest in France will lead to onarchy?"
lin-manuel-miranda,"Onarchy how you say, how you say, anarchy? When I fight, I make the other side panicky With my, shot Yo, I'm a tailor's apprentice And I got y'all knuckleheads in loco parentis"
lin-manuel-miranda,"I'm joining the rebellion 'cause I know it's my chance To socially advance, instead of sewin' some pants I'm gonna take a shot But we'll never be truly free Until those in bondage have the same rights as you and me"
lin-manuel-miranda,"You and I. Do or die. Wait till I sally in On a stallion with the first black battalion Have another shot Geniuses, lower your voices You keep out of trouble and you double your choices"
lin-manuel-miranda,"I'm with you, but the situation is fraught You've got to be carefully taught If you talk, you're gonna get shot Burr, check what we got Mister Lafayette, hard rock like Lancelot"
lin-manuel-miranda,"I think your pants look hot Laurens, I like you a lot Let's hatch a plot blacker than the kettle callin' the pot What are the odds the gods would put us all in one spot"
lin-manuel-miranda,"Poppin' a squat on conventional wisdom, like it or not A bunch of revolutionary manumission abolitionists? Give me a position, show me where the ammunition is Oh, am I talkin' too loud? Sometimes I get over excited, shoot off at the mouth"
lin-manuel-miranda,"I never had a group of friends before I promise that I'll make y'all proud Let's get this guy in front of a crowd I am not throwing away my shot I am not throwing away my shot Hey yo, I'm just like my country"
lin-manuel-miranda,"I'm young, scrappy and hungry And I'm not throwing away my shot I am not throwing away my shot I am not throwing away my shot Hey yo, I'm just like my country"
lin-manuel-miranda,"I'm young, scrappy and hungry And I'm not throwing away my shot Everybody sing Whoa, whoa, whoa Hey, whoa, whoa, whoa"
lin-manuel-miranda,"Ay, let 'em hear ya Let's go Whoa, whoa, whoa I said shout it to the rooftops Whoa, whoa, whoa said, to the rooftops Whoa, whoa, whoa come on Come on, let's go When you're living on your knees, you rise up"
lin-manuel-miranda,Tell your brother that he's gotta rise up Tell your sister that she's gotta rise up When are these colonies gonna rise up? When are these colonies gonna rise up? When are these colonies gonna rise up?
lin-manuel-miranda,"When are these colonies gonna rise up? Rise up I imagine death so much it feels more like a memory When's it gonna get me? In my sleep, seven feet ahead of me?"
lin-manuel-miranda,"If I see it comin', do I run or do I let it be? Is it like a beat without a melody? See, I never thought I'd live past twenty Where I come from some get half as many"
lin-manuel-miranda,"Ask anybody why we livin' fast and we laugh, reach for a flask We have to make this moment last, that's plenty Scratch that this is not a moment, it's the movement Where all the hungriest brothers with something to prove went? Foes oppose us, we take an honest stand"
lin-manuel-miranda,"We roll like Moses, claimin' our promised land And? If we win our independence? 'Zat a guarantee of freedom for our descendants? Or will the blood we shed begin an endless cycle of vengeance and death with no defendants?"
lin-manuel-miranda,"I know the action in the street is excitin' But Jesus, between all the bleedin' 'n fightin' I've been readin' 'n writin' We need to handle our financial situation"
lin-manuel-miranda,Are we a nation of states what's the state of our nation? I'm past patiently waitin' I'm passionatelymashin' every expectation Every action's an act of creation I'm laughin' in the face of casualties and sorrow
lin-manuel-miranda,"For the first time, I'm thinkin' past tomorrow And I am not throwing away my shot I am not throwing away my shot Hey yo, I'm just like my country I'm young, scrappy and hungry"
lin-manuel-miranda,"And I'm not throwing away my shot We're gonna rise up (time to take a shot) We're gonna rise up (time to take a shot) We're gonna, rise up, rise up It's time to take a shot Rise up, rise up, it's time to take a shot"
lin-manuel-miranda,"Rise up, it's time to take a shot Rise up, take a shot, shot, shot It's time to take a shot, time to take a shot And I am not throwing away my shot"
lin-manuel-miranda,"Not throwing away my shot Seventeen seventy-six New York City Pardon me, are you Aaron Burr, sir? That depends, who's asking? Oh, sure, sir I'm Alexander Hamilton, I'm at your service, sir"
lin-manuel-miranda,"I have been looking for you I'm getting nervous Sir, I heard your name at Princeton I was seeking an accelerated course of study When I got sort of out of sorts with a buddy of yours I may have punched him it's a blur, sir"
lin-manuel-miranda,"He handles the financials? You punched the bursar? Yes, I wanted to do what you did Graduate in two, then join the revolution he looked at me like I was stupid I'm not stupid So how'd you do it, how'd you graduate so fast? It was my parent's dying wish before they passed You're an orphan, of course I'm an orphan God, I wish there was a war Then we could prove that we're worth more than anyone bargained for Can I buy you a drink?"
lin-manuel-miranda,"That would be nice While we're talking, let me offer you some free advice Talk less What? Smile more Ha Don't let them know what you're against or what you're for You can't be serious You wanna get ahead? Yes Fools who run their mouths off wind up dead Yo yo yo yo yo What time is it? Show time Like I said Show time, show time Yo, I'm John Lauren's in the place to be"
lin-manuel-miranda,"Two pints o' Sam Adams, but I'm workin' on three, uh Those redcoats don't want it with me 'Cause I will pop chick-a pop these cops till I'm free Oui oui, mon ami, je m'appelle Lafayette The Lancelot of the revolutionary set"
lin-manuel-miranda,"I came from afar just to say bonsoir Tell the king casse-toi Who's the best, c'est moi Brrrah, brraaah I am Hercules Mulligan Up in it, lovin' it, yes I heard ya mother said come again Ay, lock up ya daughters and horses, of course"
lin-manuel-miranda,"It's hard to have intercourse over four sets of corsets (wow) No more sex, pour me another brew, son Let's raise a couple more to the revolution Well, if it ain't the prodigy of Princeton college Aaron Burr Give us a verse, drop some knowledge Good luck with that, you're takin' a stand You spit, I'm 'a sit We'll see where we land (boo) Burr, the revolution's imminent, what do you stall for? If you stand for nothing Burr, what'll you fall for? Oh, who are you oh, who are you oh, who are you?"
lin-manuel-miranda,"Oh, who is this kid, what's he gonna do? Theodosia writes me a letter everyday I'm keeping the bed warm while her husband is away He's on the British side in Georgia He's trying to keep the colonies in line"
lin-manuel-miranda,"But he can keep all of Georgia Theodosia, she's mine Love doesn't discriminate Between the sinners And the saints"
lin-manuel-miranda,It takes and it takes and it takes And we keep loving anyway We laugh and we cry And we break
lin-manuel-miranda,And we make our mistakes And if there's a reason I'm by her side When so many have tried Then I'm willing to wait for it
lin-manuel-miranda,I'm willing to wait for it My grandfather was a fire and brimstone preacher But there are things that the homilies and hymns won't teach ya My mother was a genius My father commanded respect When they died they left no instructions Just a legacy to protect Death doesn't discriminate Between the sinners And the saints
lin-manuel-miranda,It takes and it takes and it takes And we keep living anyway We rise and we fall And we break
lin-manuel-miranda,And we make our mistakes And if there's a reason I'm still alive When everyone who loves me has died I'm willing to wait for it
lin-manuel-miranda,I'm willing to wait for it Wait for it Wait for it Wait for it I am the one thing in life I can control Wait for it Wait for it
lin-manuel-miranda,Wait for it Wait for it I am inimitable I am an original Wait for it Wait for it
lin-manuel-miranda,Wait for it Wait for it I'm not falling behind or running late Wait for it Wait for it Wait for it
lin-manuel-miranda,Wait for it I'm not standing still I am lying in wait Wait Wait Hamilton faces an endless uphill climb Climb Climb He has something to prove
